toques,pasador,receptor,rematador,portero,asistente,bloqueador,shooterId,assisterId,blockerId,receiverId,passerId,toucherId,goalieId,gameId,espnEventId,optaMatchId,eventGuid,gameEventIndex,sequenceId,phaseId,sequenceEventNum,possessionSeqNum,possessionNumInPeriod,Tipo de jugada,Periodo,Reloj del partido,sequenceSeconds,possessionSeconds,eventTeamAbbrevName,teamId,teamImageId,teamFullName,Equipo,teamAbbrevName,teamShortName,newestTeamColor,optaTeamId,Fecha,homeTeam,awayTeam,homeCurrentScore,awayCurrentScore,teamAbbrevName,Equipo,teamId,teamImageId,rival,opponentId,opponentTeamImageId,opponentCurrentScore,teamCurrentScore,homeFinalScore,awayFinalScore,teamFinalScore,opponentFinalScore,numberOfPeriods,periodLength,gameDate,Result,scoreAtTime,xG,xA,DistRemates,reportId
"Joan Martínez,"""","""","""","""","""","""","""","""","""","""","""",4aihdtm9m5evl5ohlx54ccs9g,"""",ego01h3xuardzs0cjwlcwvtas,ego01h3xuardzs0cjwlcwvtas,""2652004"",ego01h3xuardzs0cjwlcwvtas:1428,""1428"","""","""","""","""","""",Clearance,""2"",""4625"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-12,Águilas,Real Madrid II,""1"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",AGU,egzh8d35o0fdgv9p2ql5wm7ql,""18832"",""1"",""0"",""1"",""0"",""0"",""1"",""2"",""45"",2026-09-12 11:00:00,L 0-1,0-1,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",ego01h3xuardzs0cjwlcwvtas,ego01h3xuardzs0cjwlcwvtas,""2652004"",ego01h3xuardzs0cjwlcwvtas:1431,""1431"","""","""","""","""","""",Challenge,""2"",""4631"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-12,Águilas,Real Madrid II,""1"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",AGU,egzh8d35o0fdgv9p2ql5wm7ql,""18832"",""1"",""0"",""1"",""0"",""0"",""1"",""2"",""45"",2026-09-12 11:00:00,L 0-1,0-1,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",ego01h3xuardzs0cjwlcwvtas,ego01h3xuardzs0cjwlcwvtas,""2652004"",ego01h3xuardzs0cjwlcwvtas:1460,""1460"","""","""","""","""","""",Aerial,""2"",""4865"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-12,Águilas,Real Madrid II,""1"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",AGU,egzh8d35o0fdgv9p2ql5wm7ql,""18832"",""1"",""0"",""1"",""0"",""0"",""1"",""2"",""45"",2026-09-12 11:00:00,L 0-1,0-1,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",ego01h3xuardzs0cjwlcwvtas,ego01h3xuardzs0cjwlcwvtas,""2652004"",ego01h3xuardzs0cjwlcwvtas:1481,""1481"",""223"","""",""2"",""139"",""45"",BallRecovery,""2"",""4892"",""26"",""36"",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-12,Águilas,Real Madrid II,""1"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",AGU,egzh8d35o0fdgv9p2ql5wm7ql,""18832"",""1"",""0"",""1"",""0"",""0"",""1"",""2"",""45"",2026-09-12 11:00:00,L 0-1,0-1,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",ego01h3xuardzs0cjwlcwvtas,ego01h3xuardzs0cjwlcwvtas,""2652004"",ego01h3xuardzs0cjwlcwvtas:1508,""1508"",""227"","""",""1"",""141"",""47"",BallRecovery,""2"",""4939"",""14"",""22"",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-12,Águilas,Real Madrid II,""1"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",AGU,egzh8d35o0fdgv9p2ql5wm7ql,""18832"",""1"",""0"",""1"",""0"",""0"",""1"",""2"",""45"",2026-09-12 11:00:00,L 0-1,0-1,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",ego01h3xuardzs0cjwlcwvtas,ego01h3xuardzs0cjwlcwvtas,""2652004"",ego01h3xuardzs0cjwlcwvtas:1514,""1514"","""","""","""",""141"",""47"",Aerial,""2"",""4955"","""",""22"",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-12,Águilas,Real Madrid II,""1"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",AGU,egzh8d35o0fdgv9p2ql5wm7ql,""18832"",""1"",""0"",""1"",""0"",""0"",""1"",""2"",""45"",2026-09-12 11:00:00,L 0-1,0-1,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",ego01h3xuardzs0cjwlcwvtas,ego01h3xuardzs0cjwlcwvtas,""2652004"",ego01h3xuardzs0cjwlcwvtas:1527,""1527"","""","""","""","""","""",OffsideProvoked,""2"",""4993"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-12,Águilas,Real Madrid II,""1"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",AGU,egzh8d35o0fdgv9p2ql5wm7ql,""18832"",""1"",""0"",""1"",""0"",""0"",""1"",""2"",""45"",2026-09-12 11:00:00,L 0-1,0-1,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",ego01h3xuardzs0cjwlcwvtas,ego01h3xuardzs0cjwlcwvtas,""2652004"",ego01h3xuardzs0cjwlcwvtas:1544,""1544"","""","""","""","""","""",Aerial,""2"",""5057"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-12,Águilas,Real Madrid II,""1"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",AGU,egzh8d35o0fdgv9p2ql5wm7ql,""18832"",""1"",""0"",""1"",""0"",""0"",""1"",""2"",""45"",2026-09-12 11:00:00,L 0-1,0-1,""0,00"",""0,0000"",""0,0"",null-224"
"Joan Martínez,"""","""","""","""","""","""","""","""","""","""","""",4aihdtm9m5evl5ohlx54ccs9g,"""",ego01h3xuardzs0cjwlcwvtas,ego01h3xuardzs0cjwlcwvtas,""2652004"",ego01h3xuardzs0cjwlcwvtas:1554,""1554"","""","""","""","""","""",Tackle,""2"",""5075"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-12,Águilas,Real Madrid II,""1"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",AGU,egzh8d35o0fdgv9p2ql5wm7ql,""18832"",""1"",""0"",""1"",""0"",""0"",""1"",""2"",""45"",2026-09-12 11:00:00,L 0-1,0-1,""0,00"",""0,0000"",""0,0"",null-224"
"Joan Martínez,"""","""","""","""","""","""","""","""","""","""","""",4aihdtm9m5evl5ohlx54ccs9g,"""",ego01h3xuardzs0cjwlcwvtas,ego01h3xuardzs0cjwlcwvtas,""2652004"",ego01h3xuardzs0cjwlcwvtas:1591,""1591"","""","""","""","""","""",Clearance,""2"",""5240"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-12,Águilas,Real Madrid II,""1"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",AGU,egzh8d35o0fdgv9p2ql5wm7ql,""18832"",""1"",""0"",""1"",""0"",""0"",""1"",""2"",""45"",2026-09-12 11:00:00,L 0-1,0-1,""0,00"",""0,0000"",""0,0"",null-224"
"Alexis Ciria,"""","""","""","""","""","""","""","""","""","""","""",df49d7ztingifxkbjs2l1hnh0,"""",ego01h3xuardzs0cjwlcwvtas,ego01h3xuardzs0cjwlcwvtas,""2652004"",ego01h3xuardzs0cjwlcwvtas:1596,""1596"","""","""","""","""","""",BlockedPass,""2"",""5262"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-12,Águilas,Real Madrid II,""1"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",AGU,egzh8d35o0fdgv9p2ql5wm7ql,""18832"",""1"",""0"",""1"",""0"",""0"",""1"",""2"",""45"",2026-09-12 11:00:00,L 0-1,0-1,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",ego01h3xuardzs0cjwlcwvtas,ego01h3xuardzs0cjwlcwvtas,""2652004"",ego01h3xuardzs0cjwlcwvtas:1607,""1607"","""","""","""","""","""",Aerial,""2"",""5291"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-12,Águilas,Real Madrid II,""1"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",AGU,egzh8d35o0fdgv9p2ql5wm7ql,""18832"",""1"",""0"",""1"",""0"",""0"",""1"",""2"",""45"",2026-09-12 11:00:00,L 0-1,0-1,""0,00"",""0,0000"",""0,0"",null-224"
"Roberto Martín,"""","""","""","""","""","""","""","""","""","""","""",9b2viksiavag66sxdw7n45qms,"""",ego01h3xuardzs0cjwlcwvtas,ego01h3xuardzs0cjwlcwvtas,""2652004"",ego01h3xuardzs0cjwlcwvtas:1615,""1615"","""","""","""","""","""",Clearance,""2"",""5305"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-12,Águilas,Real Madrid II,""1"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",AGU,egzh8d35o0fdgv9p2ql5wm7ql,""18832"",""1"",""0"",""1"",""0"",""0"",""1"",""2"",""45"",2026-09-12 11:00:00,L 0-1,0-1,""0,00"",""0,0000"",""0,0"",null-224"
"Diego Aguado,"""","""","""","""","""","""","""","""","""","""","""",4luj0v1ttpt61sniftg4bxrtg,"""",ego01h3xuardzs0cjwlcwvtas,ego01h3xuardzs0cjwlcwvtas,""2652004"",ego01h3xuardzs0cjwlcwvtas:1620,""1620"","""","""","""","""","""",Clearance,""2"",""5323"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-12,Águilas,Real Madrid II,""1"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",AGU,egzh8d35o0fdgv9p2ql5wm7ql,""18832"",""1"",""0"",""1"",""0"",""0"",""1"",""2"",""45"",2026-09-12 11:00:00,L 0-1,0-1,""0,00"",""0,0000"",""0,0"",null-224"
"O. Naasei,"""","""","""","""","""","""","""","""","""","""","""",9z86sxoh0lek4g80lvvhxivpw,"""",ego01h3xuardzs0cjwlcwvtas,ego01h3xuardzs0cjwlcwvtas,""2652004"",ego01h3xuardzs0cjwlcwvtas:1699,""1699"","""","""","""","""","""",Clearance,""2"",""5501"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-12,Águilas,Real Madrid II,""1"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",AGU,egzh8d35o0fdgv9p2ql5wm7ql,""18832"",""1"",""0"",""1"",""0"",""0"",""1"",""2"",""45"",2026-09-12 11:00:00,L 0-1,0-1,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",ego01h3xuardzs0cjwlcwvtas,ego01h3xuardzs0cjwlcwvtas,""2652004"",ego01h3xuardzs0cjwlcwvtas:1710,""1710"","""","""","""","""","""",OffsideProvoked,""2"",""5521"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-12,Águilas,Real Madrid II,""1"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",AGU,egzh8d35o0fdgv9p2ql5wm7ql,""18832"",""1"",""0"",""1"",""0"",""0"",""1"",""2"",""45"",2026-09-12 11:00:00,L 0-1,0-1,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",ego01h3xuardzs0cjwlcwvtas,ego01h3xuardzs0cjwlcwvtas,""2652004"",ego01h3xuardzs0cjwlcwvtas:1734,""1734"",""261"","""",""1"",""161"",""67"",Aerial,""2"",""5581"",""20"",""36"",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-12,Águilas,Real Madrid II,""1"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",AGU,egzh8d35o0fdgv9p2ql5wm7ql,""18832"",""1"",""0"",""1"",""0"",""0"",""1"",""2"",""45"",2026-09-12 11:00:00,L 0-1,0-1,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",ego01h3xuardzs0cjwlcwvtas,ego01h3xuardzs0cjwlcwvtas,""2652004"",ego01h3xuardzs0cjwlcwvtas:1737,""1737"",""261"","""",""3"",""161"",""67"",BallRecovery,""2"",""5583"",""20"",""36"",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-12,Águilas,Real Madrid II,""1"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",AGU,egzh8d35o0fdgv9p2ql5wm7ql,""18832"",""1"",""0"",""1"",""0"",""0"",""1"",""2"",""45"",2026-09-12 11:00:00,L 0-1,0-1,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",ego01h3xuardzs0cjwlcwvtas,ego01h3xuardzs0cjwlcwvtas,""2652004"",ego01h3xuardzs0cjwlcwvtas:1768,""1768"",""267"","""",""1"",""165"",""71"",BallRecovery,""2"",""5694"",""35"",""35"",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-12,Águilas,Real Madrid II,""1"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",AGU,egzh8d35o0fdgv9p2ql5wm7ql,""18832"",""1"",""0"",""1"",""0"",""0"",""1"",""2"",""45"",2026-09-12 11:00:00,L 0-1,0-1,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",efid59wgpvy2fcjmockkh1fkk,efid59wgpvy2fcjmockkh1fkk,""2652000"",efid59wgpvy2fcjmockkh1fkk:45,""45"",""8"","""",""1"",""4"",""4"",BallRecovery,""1"",""109"",""4"",""42"",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-05,Real Madrid II,Juventud Torremolinos,""0"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",JVT,1ns4wmqvdyif7lfkwmfv6i4np,""19965"",""0"",""0"",""2"",""0"",""2"",""0"",""2"",""45"",2026-09-05 10:00:00,W 2-0,0-0,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",efid59wgpvy2fcjmockkh1fkk,efid59wgpvy2fcjmockkh1fkk,""2652000"",efid59wgpvy2fcjmockkh1fkk:103,""103"",""16"","""",""2"",""8"",""8"",BallRecovery,""1"",""263"",""3"",""3"",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-05,Real Madrid II,Juventud Torremolinos,""0"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",JVT,1ns4wmqvdyif7lfkwmfv6i4np,""19965"",""0"",""0"",""2"",""0"",""2"",""0"",""2"",""45"",2026-09-05 10:00:00,W 2-0,0-0,""0,00"",""0,0000"",""0,0"",null-224"
"Roberto Martín,"""","""","""","""","""","""","""","""","""","""","""",9b2viksiavag66sxdw7n45qms,"""",efid59wgpvy2fcjmockkh1fkk,efid59wgpvy2fcjmockkh1fkk,""2652000"",efid59wgpvy2fcjmockkh1fkk:111,""111"","""","""","""","""","""",Interception,""1"",""268"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-05,Real Madrid II,Juventud Torremolinos,""0"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",JVT,1ns4wmqvdyif7lfkwmfv6i4np,""19965"",""0"",""0"",""2"",""0"",""2"",""0"",""2"",""45"",2026-09-05 10:00:00,W 2-0,0-0,""0,00"",""0,0000"",""0,0"",null-224"
"Mario Rivas,"""","""","""","""","""","""","""","""","""","""","""",974pgl5fo69ks8qsv1oorx8us,"""",efid59wgpvy2fcjmockkh1fkk,efid59wgpvy2fcjmockkh1fkk,""2652000"",efid59wgpvy2fcjmockkh1fkk:119,""119"","""","""","""","""","""",Clearance,""1"",""287"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-05,Real Madrid II,Juventud Torremolinos,""0"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",JVT,1ns4wmqvdyif7lfkwmfv6i4np,""19965"",""0"",""0"",""2"",""0"",""2"",""0"",""2"",""45"",2026-09-05 10:00:00,W 2-0,0-0,""0,00"",""0,0000"",""0,0"",null-224"
"Joan Martínez,"""","""","""","""","""","""","""","""","""","""","""",4aihdtm9m5evl5ohlx54ccs9g,"""",efid59wgpvy2fcjmockkh1fkk,efid59wgpvy2fcjmockkh1fkk,""2652000"",efid59wgpvy2fcjmockkh1fkk:182,""182"","""","""","""","""","""",Interception,""1"",""444"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-05,Real Madrid II,Juventud Torremolinos,""0"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",JVT,1ns4wmqvdyif7lfkwmfv6i4np,""19965"",""0"",""0"",""2"",""0"",""2"",""0"",""2"",""45"",2026-09-05 10:00:00,W 2-0,0-0,""0,00"",""0,0000"",""0,0"",null-224"
"Joan Martínez,"""","""","""","""","""","""","""","""","""","""","""",4aihdtm9m5evl5ohlx54ccs9g,"""",efid59wgpvy2fcjmockkh1fkk,efid59wgpvy2fcjmockkh1fkk,""2652000"",efid59wgpvy2fcjmockkh1fkk:194,""194"","""","""","""","""","""",Interception,""1"",""477"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-05,Real Madrid II,Juventud Torremolinos,""0"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",JVT,1ns4wmqvdyif7lfkwmfv6i4np,""19965"",""0"",""0"",""2"",""0"",""2"",""0"",""2"",""45"",2026-09-05 10:00:00,W 2-0,0-0,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",efid59wgpvy2fcjmockkh1fkk,efid59wgpvy2fcjmockkh1fkk,""2652000"",efid59wgpvy2fcjmockkh1fkk:202,""202"",""27"","""",""1"",""14"",""14"",BallRecovery,""1"",""497"",""26"",""32"",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-05,Real Madrid II,Juventud Torremolinos,""0"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",JVT,1ns4wmqvdyif7lfkwmfv6i4np,""19965"",""0"",""0"",""2"",""0"",""2"",""0"",""2"",""45"",2026-09-05 10:00:00,W 2-0,0-0,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",efid59wgpvy2fcjmockkh1fkk,efid59wgpvy2fcjmockkh1fkk,""2652000"",efid59wgpvy2fcjmockkh1fkk:229,""229"",""31"","""",""1"",""16"",""16"",BallRecovery,""1"",""562"",""2"",""193"",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-05,Real Madrid II,Juventud Torremolinos,""0"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",JVT,1ns4wmqvdyif7lfkwmfv6i4np,""19965"",""0"",""0"",""2"",""0"",""2"",""0"",""2"",""45"",2026-09-05 10:00:00,W 2-0,0-0,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",efid59wgpvy2fcjmockkh1fkk,efid59wgpvy2fcjmockkh1fkk,""2652000"",efid59wgpvy2fcjmockkh1fkk:261,""261"","""","""","""","""","""",Aerial,""1"",""766"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-05,Real Madrid II,Juventud Torremolinos,""0"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",JVT,1ns4wmqvdyif7lfkwmfv6i4np,""19965"",""0"",""0"",""2"",""0"",""2"",""0"",""2"",""45"",2026-09-05 10:00:00,W 2-0,0-0,""0,00"",""0,0000"",""0,0"",null-224"
"Joan Martínez,"""","""","""","""","""","""","""","""","""","""","""",4aihdtm9m5evl5ohlx54ccs9g,"""",efid59wgpvy2fcjmockkh1fkk,efid59wgpvy2fcjmockkh1fkk,""2652000"",efid59wgpvy2fcjmockkh1fkk:263,""263"","""","""","""","""","""",Clearance,""1"",""768"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-05,Real Madrid II,Juventud Torremolinos,""0"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",JVT,1ns4wmqvdyif7lfkwmfv6i4np,""19965"",""0"",""0"",""2"",""0"",""2"",""0"",""2"",""45"",2026-09-05 10:00:00,W 2-0,0-0,""0,00"",""0,0000"",""0,0"",null-224"
"Álvaro Lezcano,"""","""","""","""","""","""","""","""","""","""","""",4l0vkva7e7yjdpqi7zh1qfeok,"""",efid59wgpvy2fcjmockkh1fkk,efid59wgpvy2fcjmockkh1fkk,""2652000"",efid59wgpvy2fcjmockkh1fkk:299,""299"","""","""","""","""","""",Tackle,""1"",""854"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-05,Real Madrid II,Juventud Torremolinos,""0"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",JVT,1ns4wmqvdyif7lfkwmfv6i4np,""19965"",""0"",""0"",""2"",""0"",""2"",""0"",""2"",""45"",2026-09-05 10:00:00,W 2-0,0-0,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",efid59wgpvy2fcjmockkh1fkk,efid59wgpvy2fcjmockkh1fkk,""2652000"",efid59wgpvy2fcjmockkh1fkk:305,""305"","""","""","""","""","""",Aerial,""1"",""878"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-05,Real Madrid II,Juventud Torremolinos,""0"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",JVT,1ns4wmqvdyif7lfkwmfv6i4np,""19965"",""0"",""0"",""2"",""0"",""2"",""0"",""2"",""45"",2026-09-05 10:00:00,W 2-0,0-0,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",efid59wgpvy2fcjmockkh1fkk,efid59wgpvy2fcjmockkh1fkk,""2652000"",efid59wgpvy2fcjmockkh1fkk:307,""307"","""","""","""","""","""",Aerial,""1"",""880"","""","""",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-05,Real Madrid II,Juventud Torremolinos,""0"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",JVT,1ns4wmqvdyif7lfkwmfv6i4np,""19965"",""0"",""0"",""2"",""0"",""2"",""0"",""2"",""45"",2026-09-05 10:00:00,W 2-0,0-0,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",efid59wgpvy2fcjmockkh1fkk,efid59wgpvy2fcjmockkh1fkk,""2652000"",efid59wgpvy2fcjmockkh1fkk:313,""313"",""40"","""",""1"",""20"",""20"",BallRecovery,""1"",""886"",""1"",""1"",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-05,Real Madrid II,Juventud Torremolinos,""0"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",JVT,1ns4wmqvdyif7lfkwmfv6i4np,""19965"",""0"",""0"",""2"",""0"",""2"",""0"",""2"",""45"",2026-09-05 10:00:00,W 2-0,0-0,""0,00"",""0,0000"",""0,0"",null-224"
","""","""","""","""","""","""","""","""","""","""","""","""","""",efid59wgpvy2fcjmockkh1fkk,efid59wgpvy2fcjmockkh1fkk,""2652000"",efid59wgpvy2fcjmockkh1fkk:323,""323"",""42"","""",""2"",""22"",""22"",BallRecovery,""1"",""911"",""29"",""87"",RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",Real Madrid II,Real Madrid II,RM2,Real Madrid II,#0066FF,""3022"",2026-09-05,Real Madrid II,Juventud Torremolinos,""0"",""0"",RM2,RM2,3kibouup3gxwnnxp3vhz83af7,""3022"",JVT,1ns4wmqvdyif7lfkwmfv6i4np,""19965"",""0"",""0"",""2"",""0"",""2"",""0"",""2"",""45"",2026-09-05 10:00:00,W 2-0,0-0,""0,00"",""0,0000"",""0,0"",null-224"
